name,sgnum,numpeaks
2233863_0050,19,44
2233864_0050,15,16
2233866_0050,61,33
2233872_0050,14,40
2233874_0050,14,30
2233878_0050,62,47
2233881_0050,15,42
2233883_0050,14,21
2233898_0050,14,17
2233901_0050,2,41
2233904_0050,14,49
2233918_0050,2,47
2233924_0050,61,44
2233925_0050,19,85
2233932_0050,15,97
2233934_0050,7,46
2233937_0050,19,72
2233938_0050,2,79
2233941_0050,14,48
2233951_0050,2,45
2233958_0050,61,41
2233963_0050,29,6
2233968_0050,4,63
2233969_0050,7,20
2233971_0050,2,29
2233977_0050,2,28
2233979_0050,15,62
2233988_0050,14,53
2233989_0050,19,16
2234013_0050,19,89
2234025_0050,2,23
2234028_0050,14,74
2234036_0050,19,57
2234040_0050,2,18
2234043_0050,61,10
2234045_0050,2,59
2234050_0050,2,56
2234051_0050,33,27
2234060_0050,36,61
2234066_0050,2,38
2234070_0050,2,69
2234072_0050,14,28
2234081_0050,18,22
2234084_0050,14,54
2234085_0050,14,44
2234086_0050,14,56
2234091_0050,2,34
2234092_0050,14,27
2234095_0050,14,11
2234098_0050,19,47
2234100_0050,15,43
2234101_0050,2,103
2234106_0050,2,87
2234118_0050,14,21
2234120_0050,14,98
2234133_0050,2,16
2234135_0050,14,38
2234137_0050,60,17
2234142_0050,19,21
2234146_0050,12,43
2234147_0050,2,33
2234153_0050,2,109
2234159_0050,14,26
2234161_0050,14,38
2234169_0050,61,25
2234172_0050,14,95
2234177_0050,15,36
2234178_0050,19,54
2234192_0050,14,19
2234205_0050,33,24
2234208_0050,15,31
2234212_0050,2,43
2234213_0050,14,36
2234215_0050,2,41
2234216_0050,2,43
2234219_0050,61,28
2234221_0050,2,33
2234222_0050,61,8
2234238_0050,14,62
2234240_0050,14,25
2234253_0050,14,35
2234257_0050,14,75
2234282_0050,14,93
2234290_0050,2,25
2234298_0050,14,26
2234299_0050,7,44
2234307_0050,60,29
2234308_0050,19,50
2234309_0050,19,33
2234311_0050,14,29
2234317_0050,2,40
2234333_0050,14,34
2234334_0050,2,67
2234338_0050,2,65
2234349_0050,14,54
2234353_0050,61,43
2234358_0050,4,50
2234364_0050,15,23
2234369_0050,14,24
2234378_0050,14,31
2234379_0050,14,56
2234389_0050,2,21
2234392_0050,14,17
2234394_0050,14,40
2234405_0050,2,30
2234407_0050,19,58
2234441_0050,2,24
2234442_0050,19,62
2234446_0050,61,16
2234449_0050,14,74
2234469_0050,2,79
2234476_0050,4,54
2234478_0050,2,75
2234489_0050,14,27
2234490_0050,14,35
2234501_0050,2,55
2234505_0050,62,27
2234512_0050,2,27
2234525_0050,60,16
2234533_0050,14,25
2234545_0050,15,62
2234555_0050,14,76
2234557_0050,15,49
2234559_0050,2,60
2234561_0050,2,67
2234562_0050,29,4
2234563_0050,14,34
2234565_0050,15,8
2234568_0050,15,18
2234592_0050,2,53
2234594_0050,19,77
2234597_0050,14,50
2234600_0050,19,31
2234604_0050,33,25
2234605_0050,60,33
2234609_0050,14,25
2234612_0050,57,21
2234622_0050,61,13
2234625_0050,14,97
2234631_0050,33,21
2234638_0050,2,19
2234641_0050,14,68
2234648_0050,61,36
2234653_0050,14,51
2234655_0050,14,77
2234659_0050,61,22
2234665_0050,14,24
2234668_0050,14,51
2234671_0050,19,23
2234675_0050,15,49
2234680_0050,19,69
2234683_0050,15,27
2234689_0050,14,21
2234690_0050,14,45
2234692_0050,29,13
2234695_0050,14,96
2234698_0050,2,21
2234703_0050,33,10
2234704_0050,13,35
2234706_0050,2,39
2234708_0050,29,12
2234711_0050,14,72
2234712_0050,61,27
2234714_0050,14,44
2234718_0050,14,59
2234719_0050,14,68
2234724_0050,14,34
2234729_0050,2,48
2234732_0050,19,23
2234733_0050,58,23
2234735_0050,15,48
2234741_0050,29,11
2234743_0050,14,53
2234745_0050,2,32
2234748_0050,14,51
2234750_0050,4,53
2234765_0050,14,35
2234773_0050,2,44
2234779_0050,14,28
2234780_0050,2,103
2234787_0050,14,42
2234790_0050,14,91
2234799_0050,14,27
2234808_0050,2,70
2234810_0050,19,17
2234814_0050,2,84
2234815_0050,62,7
2234820_0050,14,72
2234826_0050,33,21
2234827_0050,61,46
2234829_0050,14,41
2234830_0050,15,73
2234835_0050,18,6
2234844_0050,61,41
2234850_0050,15,54
2234851_0050,2,36
2234853_0050,19,33
2234858_0050,14,67
2234860_0050,2,39
2234865_0050,2,63
2234877_0050,33,46
2234882_0050,14,34
2234885_0050,14,17
2234893_0050,9,67
2234895_0050,61,19
2234897_0050,14,73
2234902_0050,61,32
2234906_0050,2,26
2234918_0050,9,29
2234921_0050,15,44
2234926_0050,2,104
2234938_0050,4,23
2234946_0050,18,15
2234949_0050,60,22
2234957_0050,15,23
2234959_0050,14,36
2234963_0050,14,30
2234974_0050,14,20
2234976_0050,14,29
2234979_0050,14,22
2234984_0050,61,13
2234985_0050,2,46
2234999_0050,60,10
2235002_0050,2,109
2235006_0050,14,36
2235008_0050,2,48
2235011_0050,14,31
2235015_0050,19,22
2235018_0050,14,27
2235022_0050,15,41
2235023_0050,15,35
2235033_0050,2,52
2235034_0050,14,66
2235044_0050,2,37
2235046_0050,14,34
2235050_0050,2,66
2235056_0050,19,17
2235060_0050,2,52
2235068_0050,19,68
2235070_0050,15,77
2235077_0050,2,122
2235084_0050,15,24
2235085_0050,2,26
2235086_0050,2,33
2235098_0050,2,37
2235103_0050,14,36
2235110_0050,2,25
2235112_0050,61,15
2235113_0050,60,11
2235117_0050,2,26
2235124_0050,9,58
2235130_0050,14,39
2235133_0050,14,26
2235139_0050,2,41
2235147_0050,2,111
2235150_0050,2,23
2235151_0050,14,12
2235152_0050,2,118
2235154_0050,2,46
2235157_0050,61,43
2235160_0050,33,10
2235161_0050,14,45
2235163_0050,33,12
2235167_0050,14,101
2235168_0050,11,18
2235173_0050,11,33
2235189_0050,60,10
2235191_0050,14,34
2235192_0050,15,26
2235199_0050,19,81
2235200_0050,15,36
2235203_0050,13,30
2235209_0050,2,26
2235210_0050,2,30
2235215_0050,2,112
2235222_0050,19,41
2235248_0050,60,25
2235249_0050,60,18
2235257_0050,14,50
2235277_0050,9,93
2235279_0050,2,46
2235280_0050,2,47
2235289_0050,4,32
2235294_0050,14,34
2235299_0050,19,86
2235306_0050,14,67
2235308_0050,14,65
2235323_0050,14,21
2235324_0050,14,47
2235342_0050,19,38
2235343_0050,2,62
2235346_0050,14,51
2235356_0050,61,17
2235357_0050,14,27
2235360_0050,2,25
2235363_0050,14,27
2235370_0050,15,12
2235372_0050,2,49
2235381_0050,14,25
2235386_0050,2,37
2235387_0050,14,79
2235392_0050,2,79
2235393_0050,2,60
2235400_0050,19,17
2235401_0050,2,73
2235402_0050,61,34
2235403_0050,12,23
2235407_0050,14,45
2235408_0050,14,29
2235409_0050,14,43
2235416_0050,7,55
2235421_0050,2,66
2235424_0050,33,23
2235434_0050,9,41
2235439_0050,2,65
2235443_0050,14,28
2235445_0050,14,120
2235450_0050,14,24
2235458_0050,14,40
2235459_0050,61,6
2235470_0050,5,77
2235473_0050,33,18
2235499_0050,60,29
2235502_0050,61,36
2235503_0050,15,52
2235506_0050,14,75
2235508_0050,19,34
2235512_0050,2,99
2235513_0050,2,45
2235518_0050,2,31
2235545_0050,14,66
2235550_0050,2,27
2235560_0050,2,35
2235561_0050,14,61
2235562_0050,19,13
2235565_0050,33,16
2235571_0050,14,77
2235577_0050,14,31
2235578_0050,14,36
2235586_0050,7,59
2235588_0050,14,89
2235601_0050,15,52
2235604_0050,33,7
2235606_0050,2,32
2235607_0050,19,34
2235608_0050,14,51
2235609_0050,14,72
2235611_0050,7,7
2235617_0050,14,16
2235637_0050,15,45
2235638_0050,60,29
2235642_0050,61,21
2235648_0050,1,41
2235649_0050,61,46
2235651_0050,14,33
2235660_0050,72,26
2235661_0050,2,77
2235668_0050,2,50
2235676_0050,2,70
2235679_0050,14,30
2235682_0050,5,41
2235684_0050,14,47
2235687_0050,14,75
2235694_0050,14,19
2235700_0050,2,21
2235704_0050,14,16
2235705_0050,61,58
2235709_0050,61,15
2235716_0050,15,22
2235723_0050,14,49
2235724_0050,9,16
2235726_0050,60,8
2235727_0050,9,22
2235764_0050,15,14
2235765_0050,14,24
2235766_0050,19,36
2235767_0050,2,44
2235768_0050,2,78
2235772_0050,19,40
2235774_0050,2,12
2235781_0050,14,19
2235783_0050,29,20
2235787_0050,14,56
2235789_0050,4,29
2235790_0050,2,25
2235791_0050,14,72
2235800_0050,7,19
2235811_0050,19,44
2235827_0050,19,22
2235829_0050,61,28
2235831_0050,2,31
2235833_0050,2,69
2235834_0050,14,26
2235836_0050,60,25
2235837_0050,15,26
2235849_0050,61,29
2235858_0050,4,67
2235870_0050,19,76
2235875_0050,61,30
2235882_0050,14,68
2235884_0050,61,57
2235898_0050,19,75
2235906_0050,14,43
2235909_0050,15,35
2235921_0050,14,9
2235924_0050,57,29
2235926_0050,15,23
2235932_0050,2,48
2235934_0050,15,12
2235935_0050,14,21
2235938_0050,13,31
2235939_0050,11,39
2235947_0050,33,21
2235949_0050,4,57
2235952_0050,2,22
2235954_0050,33,15
2235961_0050,14,25
2235970_0050,13,14
2235973_0050,19,63
2235976_0050,2,39
2235984_0050,14,31
2235995_0050,14,54
2236000_0050,2,37
2236001_0050,2,19
2236005_0050,2,38
2236011_0050,14,42
2236013_0050,14,23
2236014_0050,14,68
2236015_0050,19,68
2236018_0050,14,30
2236019_0050,19,33
2236029_0050,14,31
2236034_0050,13,47
2236038_0050,14,17
2236042_0050,15,57
2236047_0050,15,48
2236050_0050,19,49
2236056_0050,2,71
2236059_0050,14,34
2236066_0050,15,14
2236071_0050,29,7
2236075_0050,2,11
2236084_0050,2,50
2236090_0050,14,25
2236092_0050,14,12
2236097_0050,2,79
2236098_0050,61,47
2236108_0050,19,36
2236110_0050,61,37
2236116_0050,13,35
2236123_0050,2,72
2236129_0050,15,19
2236130_0050,14,29
2236134_0050,14,41
2236144_0050,14,38
2236146_0050,14,27
2236149_0050,61,16
2236151_0050,14,54
2236152_0050,2,31
2236153_0050,2,45
2236155_0050,14,43
2236159_0050,14,71
2236160_0050,2,63
2236168_0050,19,12
2236172_0050,14,26
2236174_0050,5,49
2236178_0050,19,25
2236184_0050,61,7
2236186_0050,29,15
2236188_0050,2,85
2236191_0050,9,26
2236198_0050,14,43
2236203_0050,19,38
2236217_0050,12,23
2236221_0050,14,26
2236225_0050,2,125
2236226_0050,19,42
2236245_0050,14,22
2236248_0050,61,23
2236254_0050,15,87
2236259_0050,4,33
2236260_0050,19,64
2236265_0050,14,20
2236270_0050,14,26
2236284_0050,2,22
2236285_0050,15,31
2236298_0050,2,115
2236305_0050,2,56
2236313_0050,14,35
2236314_0050,14,12
2236319_0050,14,34
2236329_0050,2,35
2236331_0050,2,87
2236332_0050,14,15
2236337_0050,14,50
2236341_0050,11,64
2236342_0050,14,76
2236343_0050,56,30
2236347_0050,2,99
2236349_0050,15,29
2236351_0050,15,34
2236352_0050,2,39
2236364_0050,14,100
2236368_0050,14,43
2236369_0050,15,29
2236383_0050,15,70
2236391_0050,13,8
2236394_0050,2,30
2236403_0050,14,59
2236404_0050,4,56
2236411_0050,2,80
2236416_0050,4,63
2236420_0050,19,69
2236423_0050,61,47
2236426_0050,2,108
2236429_0050,19,28
2236435_0050,2,34
2236438_0050,14,23
2236445_0050,2,39
2236448_0050,19,39
2236451_0050,14,42
2236452_0050,29,19
2236460_0050,4,62
2236465_0050,2,13
2236469_0050,14,24
2236477_0050,14,116
2236478_0050,14,42
2236480_0050,14,25
2236493_0050,15,23
2236494_0050,14,41
2236503_0050,2,57
2236504_0050,2,70
2236507_0050,61,17
2236509_0050,14,50
2236515_0050,29,20
2236518_0050,15,79
2236522_0050,14,58
2236523_0050,2,18
2236527_0050,14,41
2236528_0050,14,56
2236535_0050,14,49
2236540_0050,14,106
2236542_0050,29,15
2236543_0050,14,106
2236548_0050,57,15
2236549_0050,2,73
2236556_0050,2,61
2236561_0050,14,48
2236566_0050,14,49
2236574_0050,13,46
2236586_0050,61,24
2236598_0050,2,14
2236601_0050,2,25
2236602_0050,33,15
2236604_0050,1,31
2236606_0050,2,27
2236608_0050,15,66
2236610_0050,2,81
2236615_0050,14,22
2236628_0050,14,103
2236629_0050,60,23
2236632_0050,14,77
2236637_0050,19,20
2236643_0050,14,16
2236646_0050,2,92
2236654_0050,61,18
2236663_0050,19,22
2236664_0050,14,39
2236668_0050,14,47
2236672_0050,14,43
2236673_0050,14,102
2236689_0050,61,31
2236692_0050,2,78
2236700_0050,61,7
2236701_0050,14,22
2236703_0050,14,68
2236719_0050,2,30
2236720_0050,61,13
2236721_0050,31,7
2236726_0050,14,46
2236727_0050,2,38
2236731_0050,2,42
2236736_0050,15,41
2236737_0050,14,68
2236738_0050,2,34
2236743_0050,14,78
2236744_0050,15,16
2236751_0050,2,108
2236760_0050,14,32
2236762_0050,19,27
2236764_0050,61,29
2236776_0050,14,40
2236780_0050,14,12
2236781_0050,14,34
2236783_0050,15,21
2236784_0050,61,14
2236789_0050,14,34
2236790_0050,2,75
2236794_0050,15,40
2236803_0050,33,14
2236805_0050,4,40
2236806_0050,14,39
2236809_0050,14,30
2236812_0050,2,31
2236813_0050,14,42
2236815_0050,19,26
2236816_0050,2,35
2236818_0050,2,92
2236823_0050,56,54
2236824_0050,14,70
2236827_0050,61,24
2236828_0050,19,24
2236832_0050,2,49
2236833_0050,15,66
2236841_0050,2,61
2236842_0050,14,13
2236851_0050,61,43
2236854_0050,2,63
2236855_0050,19,38
2236858_0050,7,30
2236864_0050,2,41
2236866_0050,2,42
2236868_0050,19,13
2236873_0050,2,48
2236877_0050,14,27
2236878_0050,14,21
2236883_0050,15,29
2236892_0050,2,25
2236910_0050,15,42
2236911_0050,14,74
2236924_0050,19,90
2236926_0050,14,47
2236933_0050,2,53
2236936_0050,14,17
2236937_0050,14,53
2236938_0050,19,54
2236940_0050,33,8
2236942_0050,2,25
2236948_0050,14,54
2236963_0050,19,39
2236964_0050,14,29
2236966_0050,14,26
2236972_0050,14,12
2236981_0050,46,32
2236990_0050,19,51
2236992_0050,2,41
2236997_0050,2,30
2237001_0050,14,28
2237006_0050,14,50
2237019_0050,2,29
2237021_0050,14,11
2237029_0050,2,26
2237030_0050,19,94
2237035_0050,19,70
2237039_0050,15,54
2237042_0050,2,57
2237045_0050,13,66
2237046_0050,33,13
2237055_0050,2,60
2237056_0050,15,36
2237057_0050,13,53
2237059_0050,14,27
2237062_0050,2,20
2237064_0050,14,64
2237068_0050,2,20
2237078_0050,56,24
2237081_0050,14,94
2237083_0050,2,107
2237084_0050,14,91
2237086_0050,14,55
2237087_0050,2,87
2237088_0050,2,35
2237090_0050,15,18
2237092_0050,19,30
2237095_0050,36,19
2237108_0050,14,16
2237113_0050,9,36
2237117_0050,2,42
2237136_0050,2,87
2237152_0050,56,20
2237164_0050,14,37
2237165_0050,2,41
2237170_0050,19,33
2237171_0050,60,27
2237180_0050,4,24
2237181_0050,15,19
2237190_0050,4,35
2237191_0050,14,39
2237205_0050,2,35
2237206_0050,14,110
2237207_0050,2,51
2237208_0050,9,26
2237213_0050,4,35
2237214_0050,2,42
2237222_0050,19,57
2237236_0050,9,20
2237252_0050,2,37
2237259_0050,2,88
2237267_0050,2,57
2237270_0050,2,66
2237272_0050,14,53
2237280_0050,4,24
2237289_0050,14,64
2237290_0050,14,39
2237294_0050,4,24
2237301_0050,61,51
2237307_0050,14,27
2237327_0050,14,48
2237328_0050,15,19
2237343_0050,2,55
2237352_0050,19,35
2237353_0050,14,45
2237365_0050,2,70
2237371_0050,29,19
2237373_0050,61,39
2237376_0050,14,25
2237377_0050,5,19
2237384_0050,14,87
2237394_0050,2,27
2237398_0050,14,19
2237404_0050,14,22
2237409_0050,2,69
2237425_0050,15,35
2237442_0050,2,26
2237443_0050,4,82
2237465_0050,2,42
2237470_0050,2,83
2237471_0050,14,73
2237472_0050,19,26
2237473_0050,2,46
2237474_0050,60,46
2237490_0050,14,39
2237502_0050,61,33
2237504_0050,2,33
2237513_0050,29,13
2237533_0050,2,30
2237542_0050,14,62
2237549_0050,14,10
2237555_0050,61,12
2237558_0050,61,9
2237559_0050,2,41
2237571_0050,61,32
2237574_0050,2,61
2237581_0050,2,23
2237586_0050,61,11
2237587_0050,14,63
2237591_0050,2,77
2237592_0050,14,70
2237593_0050,14,35
2237608_0050,60,35
2237611_0050,19,34
2237615_0050,19,64
2237623_0050,14,69
2237625_0050,2,49
2237627_0050,2,31
2237633_0050,4,8
2237640_0050,2,46
2237642_0050,60,14
2237644_0050,14,43
2237648_0050,2,54
2237649_0050,14,76
2237650_0050,4,33
2237653_0050,14,56
2237658_0050,2,29
2237665_0050,14,69
2237670_0050,5,42
2237671_0050,15,31
2237673_0050,2,34
2237677_0050,14,33
2237679_0050,19,51
2237681_0050,14,46
2237687_0050,14,63
2237689_0050,2,17
2237690_0050,14,64
2237699_0050,14,82
2237703_0050,2,47
2237705_0050,14,6
2237706_0050,73,15
2237711_0050,14,10
2237716_0050,14,25
2237723_0050,19,43
2237726_0050,33,17
2237730_0050,11,32
2237731_0050,14,54
2237735_0050,14,44
2237738_0050,61,27
2237740_0050,29,49
2237741_0050,33,10
2237750_0050,2,67
2237751_0050,2,115
2237753_0050,2,45
2237756_0050,14,32
2237758_0050,61,11
2237760_0050,14,30
2237765_0050,19,43
2237771_0050,61,14
2237772_0050,61,46
2237773_0050,2,51
2237776_0050,62,32
2237781_0050,14,8
2237783_0050,2,79
2237787_0050,15,16
2237790_0050,14,27
2237791_0050,2,42
2237795_0050,2,43
2237801_0050,2,79
2237803_0050,2,47
2237804_0050,61,11
2237806_0050,2,65
2237807_0050,14,52
2237808_0050,15,34
2237816_0050,19,74
2237819_0050,33,15
2237822_0050,15,35
2237823_0050,14,44
2237824_0050,2,39
2237826_0050,12,31
2237829_0050,2,34
2237836_0050,15,13
2237837_0050,14,34
2237845_0050,61,27
2237847_0050,2,41
2237853_0050,29,43
2237861_0050,19,22
2237864_0050,14,31
2237867_0050,61,41
2237871_0050,14,55
2237877_0050,14,46
2237880_0050,19,73
2237884_0050,15,32
2237893_0050,14,48
2237896_0050,14,23
2237897_0050,2,20
2237905_0050,14,63
2237907_0050,2,32
2237909_0050,2,28
2237911_0050,2,19
2237914_0050,14,60
2237919_0050,1,53
2237922_0050,14,39
2237927_0050,4,22
2237933_0050,2,103
2237938_0050,14,43
2237943_0050,2,22
2237948_0050,14,39
2237953_0050,19,55
2237956_0050,2,41
2237962_0050,2,15
2237970_0050,19,72
2237972_0050,14,116
2237981_0050,2,29
2237984_0050,2,31
2237992_0050,4,19
2237993_0050,4,58
2238003_0050,2,48
2238009_0050,14,37
2238013_0050,33,7
2238016_0050,4,31
2238017_0050,4,29
2238021_0050,2,89
2238025_0050,2,27
2238026_0050,2,52
2238031_0050,14,48
2238032_0050,60,24
2238033_0050,15,30
2238040_0050,15,54
2238041_0050,19,43
2238048_0050,2,42
2238056_0050,2,29
2238062_0050,2,32
2238063_0050,4,38
2238065_0050,5,58
2238067_0050,14,43
2238097_0050,4,26
2238112_0050,14,91
2238118_0050,14,39
2238120_0050,2,101
2238128_0050,62,19
2238141_0050,61,40
2238150_0050,2,44
2238151_0050,15,19
2238152_0050,14,19
2238157_0050,2,32
2238159_0050,19,29
2238162_0050,14,74
2238164_0050,60,7
2238168_0050,33,27
2238174_0050,33,24
2238177_0050,2,45
2238180_0050,61,9
2238200_0050,14,50
2238214_0050,14,77
2238217_0050,14,87
2238227_0050,19,54
2238230_0050,61,58
2238239_0050,11,19
2238243_0050,4,77
2238245_0050,14,16
2238249_0050,18,9
2238251_0050,14,46
2238253_0050,2,34
2238255_0050,14,18
2238258_0050,19,25
2238262_0050,2,19
2238265_0050,61,16
2238271_0050,2,16
2238281_0050,2,65
2238284_0050,15,34
2238286_0050,14,15
2238287_0050,33,20
2238290_0050,15,51
2238291_0050,14,98
2238293_0050,2,22
2238294_0050,19,32
2238309_0050,19,38
2238313_0050,33,30
2238319_0050,29,32
2238324_0050,14,36
2238329_0050,18,6
2238330_0050,19,9
2238341_0050,15,36
2238346_0050,14,68
2238352_0050,19,30
2238361_0050,14,20
2238364_0050,2,55
2238366_0050,14,77
2238368_0050,14,14
2238370_0050,2,28
2238371_0050,2,23
2238373_0050,29,20
2238376_0050,14,60
2238379_0050,2,19
2238381_0050,2,23
2238383_0050,33,13
2238389_0050,15,18
2238392_0050,19,21
2238394_0050,15,61
2238403_0050,2,77
2238404_0050,4,25
2238417_0050,61,73
2238419_0050,60,37
2238420_0050,2,50
2238422_0050,14,36
2238427_0050,19,46
2238437_0050,4,62
2238442_0050,15,42
2238445_0050,14,75
2238447_0050,2,43
2238452_0050,60,31
2238454_0050,45,32
2238459_0050,29,40
2238462_0050,4,49
2238466_0050,33,20
2238467_0050,14,29
2238470_0050,2,28
2238484_0050,2,30
2238486_0050,18,10
2238499_0050,19,61
2238501_0050,14,24
2238507_0050,15,54
2238517_0050,2,53
2238523_0050,14,44
2238527_0050,14,35
2238533_0050,2,48
2238534_0050,2,62
2238540_0050,2,31
2238552_0050,2,52
2238569_0050,14,31
2238574_0050,15,79
2238597_0050,14,58
2238615_0050,2,34
2238620_0050,2,14
2238623_0050,14,46
2238625_0050,15,26
2238631_0050,61,20
2238636_0050,61,3
2238637_0050,2,23
2238651_0050,61,5
2238658_0050,14,14
2238661_0050,9,17
2238663_0050,14,44
2238666_0050,14,65
2238671_0050,20,49
2238673_0050,14,39
2238679_0050,14,31
2238682_0050,2,63
2238690_0050,2,23
2238694_0050,61,18
2238699_0050,15,45
2238701_0050,60,15
2238703_0050,14,27
2238706_0050,12,26
2238710_0050,14,60
2238711_0050,14,24
2238717_0050,14,40
2238723_0050,14,50
2238724_0050,4,40
2238727_0050,14,8
2238733_0050,2,27
2238739_0050,14,32
2238740_0050,14,27
2238741_0050,7,17
2238742_0050,2,82
2238743_0050,14,68
2238744_0050,2,98
2238754_0050,14,50
2238757_0050,19,52
2238766_0050,14,43
2238768_0050,2,42
2238776_0050,2,45
2238780_0050,2,24
2238782_0050,14,34
2238783_0050,13,64
2238784_0050,14,55
